Loyalty Number,Total Flights,Total Distance,Total Points Earned,Total Points Redeemed,Active Months,Avg Flights per Active Month,Redemption Ratio,Avg Distance per Flight,Enrollment Year,Enrollment Month,Loyalty Tenure (Months),Last Flight Date,Months Since Last Flight,Churn,At Risk
767678,0,0,0.0,0,,,0.0,0.0,2015,8,40,,,1,0
767728,9,14518,14518.0,348,4.0,2.25,0.023970243835239012,1613.111111111111,2018,7,5,2018-12-01,0.0,0,0
767752,44,63501,63501.0,1380,10.0,4.4,0.02173194122927198,1443.2045454545455,2012,9,75,2018-10-01,2.0,0,0
767767,29,37172,55758.0,0,6.0,4.833333333333333,0.0,1281.7931034482758,2018,2,10,2018-11-01,1.0,0,0
767774,0,0,0.0,0,,,0.0,0.0,2013,1,71,,,1,0
767857,16,19409,19409.0,2788,6.0,2.6666666666666665,0.14364470091194806,1213.0625,2018,5,7,2018-12-01,0.0,0,0
767864,8,7170,7170.0,510,3.0,2.6666666666666665,0.07112970711297072,896.25,2018,5,7,2018-12-01,0.0,0,0
767894,34,53269,53269.0,525,9.0,3.7777777777777777,0.009855638363776306,1566.735294117647,2017,3,21,2018-10-01,2.0,0,0
767907,43,55692,55692.0,453,11.0,3.909090909090909,0.008134022839905193,1295.1627906976744,2014,5,55,2018-12-01,0.0,0,0
767908,32,46584,46584.0,767,9.0,3.5555555555555554,0.016464880645715267,1455.75,2017,1,23,2018-12-01,0.0,0,0
767971,0,0,0.0,0,,,0.0,0.0,2012,11,73,,,0,0
768010,26,37822,37822.0,1578,7.0,3.7142857142857144,0.041721749246470305,1454.6923076923076,2017,7,17,2018-11-01,1.0,0,0
768012,51,77165,77165.0,1246,11.0,4.636363636363637,0.016147217002527053,1513.0392156862745,2013,7,65,2018-11-01,1.0,0,0
768030,30,48687,48687.0,1331,9.0,3.3333333333333335,0.027337893072072628,1622.9,2017,5,19,2018-11-01,1.0,0,0
768072,38,56073,56073.0,750,12.0,3.1666666666666665,0.013375421325771762,1475.6052631578948,2014,11,49,2018-11-01,1.0,0,0
768078,35,58796,58796.0,452,10.0,3.5,0.00768759779576842,1679.8857142857144,2018,12,0,2018-12-01,0.0,0,0
768113,46,61921,61921.0,1168,11.0,4.181818181818182,0.018862744464721175,1346.108695652174,2014,11,49,2018-10-01,2.0,0,0
768255,20,31257,31257.0,594,6.0,3.3333333333333335,0.019003743161531816,1562.85,2017,8,16,2018-12-01,0.0,0,0
768313,6,7666,7666.0,459,3.0,2.0,0.059874771719279934,1277.6666666666667,2018,5,7,2018-12-01,0.0,0,0
768354,39,55809,55809.0,659,11.0,3.5454545454545454,0.011808131304986652,1431.0,2013,4,68,2018-12-01,0.0,0,0
768365,39,53627,80440.5,346,6.0,6.5,0.0043013158794388395,1375.051282051282,2018,4,8,2018-12-01,0.0,0,0
768415,46,69132,69132.0,0,11.0,4.181818181818182,0.0,1502.8695652173913,2016,10,26,2018-12-01,0.0,0,0
768518,37,57081,57081.0,2012,12.0,3.0833333333333335,0.03524815612900965,1542.7297297297298,2012,7,77,2018-12-01,0.0,0,0
768748,41,74702,74702.0,300,10.0,4.1,0.0040159567347594445,1822.0,2016,3,33,2018-12-01,0.0,0,0
768959,6,5192,5192.0,590,3.0,2.0,0.11363636363636363,865.3333333333334,2018,8,4,2018-12-01,0.0,0,0
768996,34,43745,43745.0,1142,8.0,4.25,0.02610584066750486,1286.6176470588234,2012,5,79,2018-12-01,0.0,0,0
769023,30,44230,44230.0,0,9.0,3.3333333333333335,0.0,1474.3333333333333,2014,7,53,2018-03-01,9.0,1,1
769030,26,27017,27017.0,1142,10.0,2.6,0.042269682052041305,1039.1153846153845,2012,10,74,2018-11-01,1.0,0,0
769166,0,0,0.0,0,,,0.0,0.0,2015,10,38,,,1,0
769346,29,46171,46171.0,1588,9.0,3.2222222222222223,0.03439388360659288,1592.103448275862,2017,5,19,2018-10-01,2.0,0,0
769361,35,49575,49575.0,1427,10.0,3.5,0.028784669692385276,1416.4285714285713,2013,8,64,2018-12-01,0.0,0,0
769495,13,11227,11227.0,0,4.0,3.25,0.0,863.6153846153846,2018,6,6,2018-12-01,0.0,0,0
769521,42,66430,66430.0,2443,12.0,3.5,0.03677555321390938,1581.6666666666667,2016,3,33,2018-12-01,0.0,0,0
769560,61,96534,96534.0,1298,12.0,5.083333333333333,0.013446039737294632,1582.5245901639344,2016,5,31,2018-11-01,1.0,0,0
769602,0,0,0.0,0,,,0.0,0.0,2015,11,37,,,1,0
769623,32,51013,51013.0,557,10.0,3.2,0.01091878540764119,1594.15625,2018,6,6,2018-12-01,0.0,0,0
769669,25,34590,34590.0,0,6.0,4.166666666666667,0.0,1383.6,2017,9,15,2018-09-01,3.0,0,0
769709,42,67334,67334.0,1347,10.0,4.2,0.02000475242819378,1603.1904761904761,2014,4,56,2018-12-01,0.0,0,0
769731,28,35823,35823.0,1252,9.0,3.111111111111111,0.034949613376880774,1279.392857142857,2016,3,33,2018-12-01,0.0,0,0
769763,23,41811,41811.0,535,9.0,2.5555555555555554,0.012795675779101193,1817.8695652173913,2013,11,61,2018-11-01,1.0,0,0
769891,49,64478,64478.0,577,11.0,4.454545454545454,0.008948788734141878,1315.8775510204082,2012,10,74,2018-10-01,2.0,0,0
769976,17,32884,32884.0,0,5.0,3.4,0.0,1934.3529411764705,2017,3,21,2017-11-01,13.0,1,1
770094,43,57968,57968.0,1916,12.0,3.5833333333333335,0.033052718741374554,1348.093023255814,2015,7,41,2018-12-01,0.0,0,0
770327,41,66677,66677.0,1145,11.0,3.727272727272727,0.01717233828756543,1626.2682926829268,2015,10,38,2018-10-01,2.0,0,0
770362,13,16621,16621.0,0,5.0,2.6,0.0,1278.5384615384614,2017,10,14,2018-04-01,8.0,1,1
770452,22,24337,24337.0,464,8.0,2.75,0.019065620249003573,1106.2272727272727,2017,4,20,2018-12-01,0.0,0,0
770524,2,1696,1696.0,0,1.0,2.0,0.0,848.0,2018,10,2,2018-11-01,1.0,0,0
770568,25,41156,61734.0,458,3.0,8.333333333333334,0.0074189263614863775,1646.24,2018,4,8,2018-12-01,0.0,0,0
770591,29,44956,44956.0,1552,8.0,3.625,0.03452264436337753,1550.2068965517242,2012,12,72,2018-11-01,1.0,0,0
770634,31,38435,38435.0,1480,8.0,3.875,0.03850656953297776,1239.8387096774193,2013,5,67,2018-10-01,2.0,0,0
770651,3,5539,5539.0,0,2.0,1.5,0.0,1846.3333333333333,2018,10,2,2018-12-01,0.0,0,0
770702,4,3916,3916.0,0,2.0,2.0,0.0,979.0,2018,9,3,2018-12-01,0.0,0,0
770727,24,42529,42529.0,416,7.0,3.4285714285714284,0.009781560817324649,1772.0416666666667,2017,9,15,2018-05-01,7.0,1,1
770759,10,19629,19629.0,1867,4.0,2.5,0.0951143715930511,1962.9,2014,4,56,2017-06-01,18.0,1,1
770968,24,28636,28636.0,618,10.0,2.4,0.021581226428272104,1193.1666666666667,2015,10,38,2018-12-01,0.0,0,0
771035,48,74866,74866.0,1042,12.0,4.0,0.01391820051825929,1559.7083333333333,2012,9,75,2018-12-01,0.0,0,0
771056,40,62851,62851.0,1989,10.0,4.0,0.03164627452228286,1571.275,2015,11,37,2018-12-01,0.0,0,0
771133,0,0,0.0,0,,,0.0,0.0,2015,11,37,,,1,0
771220,0,0,0.0,0,,,0.0,0.0,2016,1,35,,,1,0
771259,23,26376,26376.0,0,9.0,2.5555555555555554,0.0,1146.7826086956522,2014,2,58,2018-10-01,2.0,0,0
771285,38,59240,59240.0,1389,8.0,4.75,0.023446995273463875,1558.9473684210527,2014,7,53,2018-12-01,0.0,0,0
771307,42,55728,55728.0,0,10.0,4.2,0.0,1326.857142857143,2013,11,61,2018-12-01,0.0,0,0
771353,24,32905,32905.0,1092,7.0,3.4285714285714284,0.03318644582890138,1371.0416666666667,2017,3,21,2017-11-01,13.0,1,1
771667,42,53807,53807.0,376,11.0,3.8181818181818183,0.006987938372330737,1281.1190476190477,2014,4,56,2018-10-01,2.0,0,0
771713,30,48919,48919.0,563,10.0,3.0,0.011508820703612093,1630.6333333333334,2017,4,20,2018-09-01,3.0,0,0
771753,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0
771757,43,52257,52257.0,1513,10.0,4.3,0.02895305892033603,1215.2790697674418,2012,10,74,2018-11-01,1.0,0,0
771872,42,67462,101193.0,2233,6.0,7.0,0.02206674374709713,1606.2380952380952,2018,3,9,2018-12-01,0.0,0,0
771880,3,6157,6157.0,0,2.0,1.5,0.0,2052.3333333333335,2018,9,3,2018-12-01,0.0,0,0
771901,28,34694,34694.0,962,8.0,3.5,0.02772813743010319,1239.0714285714287,2017,7,17,2018-09-01,3.0,0,0
771932,1,2424,2424.0,0,1.0,1.0,0.0,2424.0,2017,10,14,2017-11-01,13.0,1,1
771943,45,64000,64000.0,2202,11.0,4.090909090909091,0.03440625,1422.2222222222222,2014,7,53,2018-11-01,1.0,0,0
771960,45,62715,62715.0,0,12.0,3.75,0.0,1393.6666666666667,2015,8,40,2018-12-01,0.0,0,0
771976,4,3668,3668.0,0,1.0,4.0,0.0,917.0,2018,11,1,2018-12-01,0.0,0,0
772019,26,41032,41032.0,902,9.0,2.888888888888889,0.021982842659387793,1578.1538461538462,2015,7,41,2018-11-01,1.0,0,0
772025,14,22548,33822.0,0,2.0,7.0,0.0,1610.5714285714287,2018,4,8,2018-10-01,2.0,1,0
772081,6,8972,8972.0,0,3.0,2.0,0.0,1495.3333333333333,2017,11,13,2018-12-01,0.0,0,0
772152,30,43778,43778.0,443,7.0,4.285714285714286,0.010119237973411303,1459.2666666666667,2013,11,61,2018-12-01,0.0,0,0
772181,28,33629,33629.0,610,9.0,3.111111111111111,0.018139106128638973,1201.0357142857142,2014,5,55,2018-12-01,0.0,0,0
772194,35,55390,55390.0,928,11.0,3.1818181818181817,0.016753926701570682,1582.5714285714287,2013,10,62,2018-11-01,1.0,0,0
772237,51,75736,75736.0,793,11.0,4.636363636363637,0.010470582021759798,1485.0196078431372,2013,10,62,2018-12-01,0.0,0,0
772362,24,32946,32946.0,1080,8.0,3.0,0.03278091422327445,1372.75,2017,9,15,2018-12-01,0.0,0,0
772370,41,53575,53575.0,1700,10.0,4.1,0.03173121791880541,1306.7073170731708,2014,2,58,2018-12-01,0.0,0,0
772381,44,74302,74302.0,676,12.0,3.6666666666666665,0.009098005437269522,1688.6818181818182,2013,5,67,2018-12-01,0.0,0,0
772395,25,33391,33391.0,768,9.0,2.7777777777777777,0.023000209637327424,1335.64,2018,1,11,2018-12-01,0.0,0,0
772397,39,61274,61274.0,689,11.0,3.5454545454545454,0.011244573554851976,1571.128205128205,2014,4,56,2018-11-01,1.0,0,0
772437,38,66729,66729.0,694,9.0,4.222222222222222,0.01040027574218106,1756.0263157894738,2015,1,47,2018-08-01,4.0,0,0
772438,45,56859,56859.0,325,12.0,3.75,0.005715893701964509,1263.5333333333333,2012,11,73,2018-12-01,0.0,0,0
772484,36,51482,51482.0,0,11.0,3.272727272727273,0.0,1430.0555555555557,2016,5,31,2018-10-01,2.0,0,0
772532,67,105832,158748.0,777,6.0,11.166666666666666,0.004894549852596568,1579.5820895522388,2018,2,10,2018-11-01,1.0,0,0
772608,5,3045,3045.0,0,1.0,5.0,0.0,609.0,2018,10,2,2018-12-01,0.0,0,0
772628,27,40424,40424.0,559,10.0,2.7,0.013828418761132001,1497.1851851851852,2012,8,76,2018-09-01,3.0,0,0
772827,18,26564,26564.0,583,9.0,2.0,0.021946995934347235,1475.7777777777778,2017,11,13,2018-11-01,1.0,0,0
772834,29,49935,49935.0,0,9.0,3.2222222222222223,0.0,1721.896551724138,2013,8,64,2018-11-01,1.0,0,0
772952,32,51256,51256.0,1471,10.0,3.2,0.028699079132199157,1601.75,2015,6,42,2018-12-01,0.0,0,0
772960,40,68114,68114.0,1592,10.0,4.0,0.023372581260827436,1702.85,2013,1,71,2018-12-01,0.0,0,0
773012,62,103275,103275.0,882,12.0,5.166666666666667,0.008540305010893246,1665.725806451613,2012,11,73,2018-12-01,0.0,0,0
773019,13,20952,20952.0,0,5.0,2.6,0.0,1611.6923076923076,2018,6,6,2018-12-01,0.0,0,0
773086,25,37627,37627.0,365,11.0,2.272727272727273,0.00970048103755282,1505.08,2018,6,6,2018-11-01,1.0,0,0
773095,32,41346,62019.0,0,3.0,10.666666666666666,0.0,1292.0625,2018,3,9,2018-12-01,0.0,0,0
773112,48,76848,76848.0,1775,12.0,4.0,0.023097543202165314,1601.0,2013,8,64,2018-11-01,1.0,0,0
773219,18,29275,29275.0,381,6.0,3.0,0.013014517506404782,1626.388888888889,2017,11,13,2018-12-01,0.0,0,0
773261,29,48441,48441.0,0,8.0,3.625,0.0,1670.3793103448277,2012,11,73,2018-12-01,0.0,0,0
773290,30,44171,44171.0,1341,10.0,3.0,0.030359285504063752,1472.3666666666666,2014,2,58,2018-11-01,1.0,0,0
773293,34,49834,49834.0,579,8.0,4.25,0.01161857366456636,1465.7058823529412,2016,2,34,2018-12-01,0.0,0,0
773364,36,50743,50743.0,371,9.0,4.0,0.007311353290108981,1409.5277777777778,2013,12,60,2018-12-01,0.0,0,0
773390,37,49060,49060.0,864,10.0,3.7,0.0176110884631064,1325.945945945946,2015,1,47,2018-12-01,0.0,0,0
773397,39,71346,71346.0,866,10.0,3.9,0.012138031564488548,1829.3846153846155,2013,5,67,2018-11-01,1.0,0,0
773418,34,60204,60204.0,0,9.0,3.7777777777777777,0.0,1770.7058823529412,2013,4,68,2018-12-01,0.0,0,0
773546,34,56272,56272.0,1621,12.0,2.8333333333333335,0.028806511231162922,1655.0588235294117,2015,5,43,2018-12-01,0.0,0,0
773571,2,3244,3244.0,0,2.0,1.0,0.0,1622.0,2017,6,18,2018-01-01,11.0,1,1
773593,0,0,0.0,0,,,0.0,0.0,2016,4,32,,,1,0
773598,24,38626,38626.0,702,9.0,2.6666666666666665,0.018174286749857608,1609.4166666666667,2016,10,26,2018-12-01,0.0,0,0
773648,42,62414,62414.0,397,9.0,4.666666666666667,0.006360752395295927,1486.047619047619,2013,9,63,2018-12-01,0.0,0,0
773676,5,6733,6733.0,0,2.0,2.5,0.0,1346.6,2018,10,2,2018-12-01,0.0,0,0
773739,52,96568,144852.0,1065,6.0,8.666666666666666,0.00735233203545688,1857.076923076923,2018,2,10,2018-10-01,2.0,0,0
773805,40,56711,56711.0,729,8.0,5.0,0.012854649009892262,1417.775,2017,3,21,2018-11-01,1.0,0,0
773844,16,19361,19361.0,0,6.0,2.6666666666666665,0.0,1210.0625,2017,12,12,2018-08-01,4.0,1,0
773857,0,0,0.0,0,,,0.0,0.0,2013,12,60,,,1,0
773865,45,58353,58353.0,0,11.0,4.090909090909091,0.0,1296.7333333333333,2016,12,24,2018-11-01,1.0,0,0
773943,47,66555,66555.0,312,12.0,3.9166666666666665,0.004687852152355195,1416.063829787234,2016,8,28,2018-12-01,0.0,0,0
773973,30,38960,38960.0,1291,10.0,3.0,0.03313655030800822,1298.6666666666667,2016,2,34,2018-11-01,1.0,0,0
773986,35,50096,50096.0,0,11.0,3.1818181818181817,0.0,1431.3142857142857,2017,2,22,2018-12-01,0.0,0,0
774103,51,80699,80699.0,0,12.0,4.25,0.0,1582.3333333333333,2014,11,49,2018-12-01,0.0,0,0
774168,20,30479,30479.0,524,5.0,4.0,0.017192165097280096,1523.95,2017,2,22,2018-12-01,0.0,0,0
774226,36,52206,52206.0,456,11.0,3.272727272727273,0.008734628203654752,1450.1666666666667,2017,5,19,2018-12-01,0.0,0,0
774234,45,86428,86428.0,1795,10.0,4.5,0.02076873235525524,1920.6222222222223,2016,8,28,2018-12-01,0.0,0,0
774249,2,4888,4888.0,0,1.0,2.0,0.0,2444.0,2015,5,43,2017-01-01,23.0,1,1
774272,45,69909,69909.0,822,9.0,5.0,0.011758142728404069,1553.5333333333333,2013,10,62,2018-12-01,0.0,0,0
774275,28,41242,41242.0,1117,7.0,4.0,0.02708404054119587,1472.9285714285713,2013,7,65,2018-12-01,0.0,0,0
774321,31,48826,48826.0,0,9.0,3.4444444444444446,0.0,1575.032258064516,2017,3,21,2018-11-01,1.0,0,0
774326,41,71423,71423.0,1761,9.0,4.555555555555555,0.024655923162006637,1742.0243902439024,2015,10,38,2018-10-01,2.0,0,0
774386,52,71550,107325.0,1417,7.0,7.428571428571429,0.01320288842301421,1375.9615384615386,2018,4,8,2018-11-01,1.0,0,0
774724,34,48224,48224.0,1239,8.0,4.25,0.025692601194426012,1418.3529411764705,2016,5,31,2018-12-01,0.0,0,0
774931,9,11324,11324.0,0,4.0,2.25,0.0,1258.2222222222222,2018,7,5,2018-11-01,1.0,0,0
775158,8,16080,16080.0,0,2.0,4.0,0.0,2010.0,2018,7,5,2018-11-01,1.0,0,0
775160,42,62474,62474.0,1732,12.0,3.5,0.027723532989723725,1487.4761904761904,2016,4,32,2018-12-01,0.0,0,0
775170,33,55227,55227.0,0,6.0,5.5,0.0,1673.5454545454545,2015,11,37,2018-08-01,4.0,0,0
775176,32,56190,56190.0,1431,10.0,3.2,0.02546716497597437,1755.9375,2013,10,62,2018-12-01,0.0,0,0
775185,43,62458,62458.0,2677,10.0,4.3,0.04286080245925262,1452.5116279069769,2015,4,44,2018-12-01,0.0,0,0
775193,40,64271,64271.0,1585,9.0,4.444444444444445,0.02466120023027493,1606.775,2016,11,25,2018-12-01,0.0,0,0
775304,18,25709,25709.0,0,9.0,2.0,0.0,1428.2777777777778,2018,1,11,2018-12-01,0.0,0,0
775407,6,10713,10713.0,0,2.0,3.0,0.0,1785.5,2018,8,4,2018-12-01,0.0,0,0
775440,48,79623,79623.0,623,11.0,4.363636363636363,0.007824372354721625,1658.8125,2016,3,33,2018-11-01,1.0,0,0
775520,11,14052,14052.0,0,6.0,1.8333333333333333,0.0,1277.4545454545455,2015,10,38,2017-07-01,17.0,1,1
775562,3,4870,4870.0,0,2.0,1.5,0.0,1623.3333333333333,2015,3,45,2017-04-01,20.0,1,1
775573,38,61388,61388.0,1942,11.0,3.4545454545454546,0.03163484720140744,1615.4736842105262,2014,9,51,2018-11-01,1.0,0,0
775639,38,57273,57273.0,2628,10.0,3.8,0.045885495783353415,1507.1842105263158,2013,10,62,2018-07-01,5.0,0,0
775678,3,5541,5541.0,0,1.0,3.0,0.0,1847.0,2018,11,1,2018-12-01,0.0,0,0
775724,54,82211,123316.5,366,7.0,7.714285714285714,0.002967972655727336,1522.4259259259259,2018,2,10,2018-12-01,0.0,0,0
775768,94,157231,157231.0,2628,12.0,7.833333333333333,0.01671426118259122,1672.6702127659576,2012,6,78,2018-12-01,0.0,0,0
776139,44,65202,65202.0,957,11.0,4.0,0.014677463881476028,1481.8636363636363,2012,9,75,2018-11-01,1.0,0,0
776153,9,13766,13766.0,0,4.0,2.25,0.0,1529.5555555555557,2017,9,15,2018-04-01,8.0,1,1
776187,50,61595,61595.0,1529,11.0,4.545454545454546,0.024823443461319913,1231.9,2014,3,57,2018-12-01,0.0,0,0
776317,37,57976,86964.0,448,5.0,7.4,0.005151556966100915,1566.918918918919,2018,2,10,2018-09-01,3.0,0,0
776399,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0
776443,31,42732,42732.0,0,9.0,3.4444444444444446,0.0,1378.4516129032259,2012,11,73,2018-12-01,0.0,0,0
776453,27,41715,41715.0,1049,8.0,3.375,0.025146829677574013,1545.0,2014,11,49,2018-08-01,4.0,0,0
776464,48,63986,63986.0,404,10.0,4.8,0.006313881161504079,1333.0416666666667,2013,2,70,2018-12-01,0.0,0,0
776466,11,14809,14809.0,0,4.0,2.75,0.0,1346.2727272727273,2018,7,5,2018-12-01,0.0,0,0
776547,22,28797,28797.0,1253,6.0,3.6666666666666665,0.04351147688995381,1308.9545454545455,2015,1,47,2018-10-01,2.0,0,0
776613,52,74145,74145.0,1227,11.0,4.7272727272727275,0.016548654663160023,1425.8653846153845,2013,4,68,2018-12-01,0.0,0,0
776736,36,56758,56758.0,0,8.0,4.5,0.0,1576.611111111111,2016,10,26,2018-12-01,0.0,0,0
776782,17,27633,27633.0,480,6.0,2.8333333333333335,0.017370535229616763,1625.4705882352941,2017,12,12,2018-12-01,0.0,0,0
776795,44,60371,60371.0,2110,11.0,4.0,0.03495055573040036,1372.0681818181818,2016,8,28,2018-12-01,0.0,0,0
776830,0,0,0.0,0,,,0.0,0.0,2014,5,55,,,1,0
776931,19,29958,29958.0,609,8.0,2.375,0.020328459843781295,1576.7368421052631,2018,1,11,2018-11-01,1.0,0,0
776956,25,30948,46422.0,1710,6.0,4.166666666666667,0.03683598293912369,1237.92,2018,4,8,2018-12-01,0.0,0,0
777108,39,51898,51898.0,958,9.0,4.333333333333333,0.01845928552160006,1330.7179487179487,2016,10,26,2018-12-01,0.0,0,0
777118,45,66283,66283.0,754,10.0,4.5,0.011375465805711872,1472.9555555555555,2014,6,54,2018-12-01,0.0,0,0
777171,40,54743,54743.0,898,11.0,3.6363636363636362,0.01640392378934293,1368.575,2014,5,55,2018-11-01,1.0,0,0
777197,37,50394,50394.0,0,12.0,3.0833333333333335,0.0,1362.0,2016,7,29,2018-12-01,0.0,0,0
777231,56,87839,87839.0,1325,12.0,4.666666666666667,0.015084415806190871,1568.5535714285713,2014,6,54,2018-11-01,1.0,0,0
777300,58,87143,87143.0,2510,12.0,4.833333333333333,0.028803231470112343,1502.4655172413793,2014,8,52,2018-12-01,0.0,0,0
777351,30,54744,54744.0,1283,10.0,3.0,0.02343635832237323,1824.8,2013,3,69,2018-12-01,0.0,0,0
777418,21,27743,27743.0,598,7.0,3.0,0.021554986843528096,1321.095238095238,2017,12,12,2018-08-01,4.0,1,0
777514,25,39079,39079.0,549,9.0,2.7777777777777777,0.014048465927992016,1563.16,2017,8,16,2018-10-01,2.0,0,0
777531,44,81393,81393.0,471,11.0,4.0,0.0057867384173086135,1849.840909090909,2012,11,73,2018-12-01,0.0,0,0
777540,40,60123,60123.0,1267,9.0,4.444444444444445,0.021073466061241122,1503.075,2014,7,53,2018-11-01,1.0,0,0
777544,19,22222,22222.0,949,5.0,3.8,0.042705427054270544,1169.578947368421,2018,7,5,2018-12-01,0.0,0,0
777549,51,64555,64555.0,1065,12.0,4.25,0.01649756021996747,1265.7843137254902,2013,1,71,2018-12-01,0.0,0,0
777561,46,86748,86748.0,1518,11.0,4.181818181818182,0.017498962512104026,1885.8260869565217,2016,5,31,2018-12-01,0.0,0,0
777714,37,54060,54060.0,1789,10.0,3.7,0.0330928597854236,1461.081081081081,2012,7,77,2018-12-01,0.0,0,0
777861,2,2801,2801.0,0,2.0,1.0,0.0,1400.5,2018,8,4,2018-12-01,0.0,0,0
777871,28,44788,44788.0,658,10.0,2.8,0.014691435205858713,1599.5714285714287,2012,10,74,2018-11-01,1.0,0,0
777875,35,42931,42931.0,1305,9.0,3.888888888888889,0.030397614777200623,1226.6,2017,1,23,2018-11-01,1.0,0,0
777931,53,68521,68521.0,645,11.0,4.818181818181818,0.009413172604019205,1292.8490566037735,2015,12,36,2018-12-01,0.0,0,0
777990,22,33929,33929.0,441,9.0,2.4444444444444446,0.012997730554982464,1542.2272727272727,2012,12,72,2018-12-01,0.0,0,0
778027,15,25454,25454.0,0,5.0,3.0,0.0,1696.9333333333334,2018,5,7,2018-12-01,0.0,0,0
778030,38,52673,52673.0,832,10.0,3.8,0.015795568887285706,1386.1315789473683,2014,10,50,2018-12-01,0.0,0,0
778031,31,46963,46963.0,1719,7.0,4.428571428571429,0.03660328343589635,1514.9354838709678,2017,1,23,2018-08-01,4.0,0,0
778066,26,35533,35533.0,1012,8.0,3.25,0.028480567359918947,1366.6538461538462,2017,8,16,2018-11-01,1.0,0,0
778168,40,61695,61695.0,0,9.0,4.444444444444445,0.0,1542.375,2012,11,73,2018-12-01,0.0,0,0
778310,45,60008,60008.0,0,12.0,3.75,0.0,1333.5111111111112,2015,4,44,2018-12-01,0.0,0,0
778317,48,64913,64913.0,345,11.0,4.363636363636363,0.005314805971068969,1352.3541666666667,2016,12,24,2018-08-01,4.0,1,0
778393,36,39304,39304.0,532,10.0,3.6,0.013535518013433747,1091.7777777777778,2012,7,77,2018-12-01,0.0,0,0
778426,23,37397,37397.0,0,9.0,2.5555555555555554,0.0,1625.9565217391305,2017,2,22,2018-11-01,1.0,0,0
778590,33,41253,41253.0,1803,9.0,3.6666666666666665,0.04370591229728747,1250.090909090909,2013,1,71,2018-12-01,0.0,0,0
778865,40,55333,55333.0,1710,11.0,3.6363636363636362,0.030903800625304973,1383.325,2013,9,63,2018-12-01,0.0,0,0
778920,35,51411,51411.0,698,11.0,3.1818181818181817,0.0135768609830581,1468.8857142857144,2016,2,34,2018-12-01,0.0,0,0
778952,40,44659,44659.0,2662,10.0,4.0,0.05960724601983922,1116.475,2014,4,56,2018-12-01,0.0,0,0
779046,41,47967,47967.0,1364,10.0,4.1,0.028436216565555485,1169.9268292682927,2016,4,32,2018-12-01,0.0,0,0
779066,54,74878,74878.0,1137,11.0,4.909090909090909,0.015184700446058923,1386.6296296296296,2014,2,58,2018-12-01,0.0,0,0
779082,53,90996,136494.0,914,9.0,5.888888888888889,0.0066962650372910165,1716.9056603773586,2018,4,8,2018-11-01,1.0,0,0
779085,52,77287,77287.0,1645,12.0,4.333333333333333,0.021284303957974822,1486.2884615384614,2015,12,36,2018-12-01,0.0,0,0
779106,36,62938,62938.0,1939,11.0,3.272727272727273,0.03080809685722457,1748.2777777777778,2013,6,66,2018-12-01,0.0,0,0
779159,24,33149,33149.0,792,9.0,2.6666666666666665,0.023892123442637785,1381.2083333333333,2013,10,62,2018-12-01,0.0,0,0
779171,39,50675,50675.0,769,9.0,4.333333333333333,0.01517513566847558,1299.3589743589744,2014,5,55,2018-12-01,0.0,0,0
779184,37,53140,53140.0,789,9.0,4.111111111111111,0.014847572450131727,1436.2162162162163,2012,7,77,2018-12-01,0.0,0,0
779211,17,27723,27723.0,1163,8.0,2.125,0.0419507268333153,1630.764705882353,2015,2,46,2017-09-01,15.0,1,1
779247,50,57896,57896.0,536,10.0,5.0,0.009257979825894708,1157.92,2012,9,75,2018-12-01,0.0,0,0
779291,47,50903,50903.0,327,10.0,4.7,0.006423982869379015,1083.0425531914893,2014,4,56,2018-12-01,0.0,0,0
779412,31,61613,61613.0,1025,9.0,3.4444444444444446,0.01663609952445101,1987.516129032258,2017,12,12,2018-12-01,0.0,0,0
779427,33,56793,56793.0,874,11.0,3.0,0.01538922050252672,1721.0,2016,9,27,2018-12-01,0.0,0,0
779434,39,57858,57858.0,1921,9.0,4.333333333333333,0.033201977254657955,1483.5384615384614,2015,6,42,2018-12-01,0.0,0,0
779435,31,35854,53781.0,0,6.0,5.166666666666667,0.0,1156.5806451612902,2018,3,9,2018-10-01,2.0,1,0
779444,0,0,0.0,0,,,0.0,0.0,2018,4,8,,,0,0
779468,8,16522,16522.0,0,3.0,2.6666666666666665,0.0,2065.25,2018,6,6,2018-12-01,0.0,0,0
779573,37,54046,54046.0,548,11.0,3.3636363636363638,0.01013951078710728,1460.7027027027027,2013,2,70,2018-11-01,1.0,0,0
779679,43,58241,58241.0,456,10.0,4.3,0.007829535893957865,1354.4418604651162,2013,3,69,2018-09-01,3.0,0,0
779882,37,50037,50037.0,457,12.0,3.0833333333333335,0.009133241401362992,1352.3513513513512,2013,7,65,2018-11-01,1.0,0,0
